Experiment Accession	Experiment Aliases	File Accession	File Aliases	Submitted File Name	Date Created	Run Type	Read Length	Paired End	Bio Rep Num	Tech Rep Num	Replicate Aliases	Library Accession	Library Aliases
ENCSR914AWT	['bradley-bernstein:Project Element 1444']	ENCFF659SXO	['bradley-bernstein:Rep_DNA_Lib 5869_30_pe_1']	/seq/epiprod/ENCODE/Submissions/Libraries/058/69/bradley-bernstein_Rep_DNA_Lib_5869_30_pe_1.fastq.gz	2016-04-13T15:06:39.988697+00:00	paired-ended	30	1	2	1	['bradley-bernstein:Rep_DNA_Lib 5869']	ENCLB839TOH	['bradley-bernstein:DNA_Lib 5869']
ENCSR914AWT	['bradley-bernstein:Project Element 1444']	ENCFF698CME	['bradley-bernstein:Rep_DNA_Lib 5869_76_se']	/seq/epiprod/ENCODE/Submissions/Libraries/058/69/bradley-bernstein_Rep_DNA_Lib_5869_76_se.fastq.gz	2016-04-13T15:10:09.212656+00:00	single-ended	76		2	1	['bradley-bernstein:Rep_DNA_Lib 5869']	ENCLB839TOH	['bradley-bernstein:DNA_Lib 5869']
ENCSR914AWT	['bradley-bernstein:Project Element 1444']	ENCFF915FOT	['bradley-bernstein:Rep_DNA_Lib 5869_25_pe_1']	/seq/epiprod/ENCODE/Submissions/Libraries/058/69/bradley-bernstein_Rep_DNA_Lib_5869_25_pe_1.fastq.gz	2016-04-13T14:59:08.088408+00:00	paired-ended	25	1	2	1	['bradley-bernstein:Rep_DNA_Lib 5869']	ENCLB839TOH	['bradley-bernstein:DNA_Lib 5869']
ENCSR914AWT	['bradley-bernstein:Project Element 1444']	ENCFF033KDH	['bradley-bernstein:Rep_DNA_Lib 5869_25_pe_2']	/seq/epiprod/ENCODE/Submissions/Libraries/058/69/bradley-bernstein_Rep_DNA_Lib_5869_25_pe_2.fastq.gz	2016-04-13T15:02:15.761475+00:00	paired-ended	25	2	2	1	['bradley-bernstein:Rep_DNA_Lib 5869']	ENCLB839TOH	['bradley-bernstein:DNA_Lib 5869']
ENCSR914AWT	['bradley-bernstein:Project Element 1444']	ENCFF063MDM	['bradley-bernstein:Rep_DNA_Lib 5869_30_pe_2']	/seq/epiprod/ENCODE/Submissions/Libraries/058/69/bradley-bernstein_Rep_DNA_Lib_5869_30_pe_2.fastq.gz	2016-04-13T15:08:29.782101+00:00	paired-ended	30	2	2	1	['bradley-bernstein:Rep_DNA_Lib 5869']	ENCLB839TOH	['bradley-bernstein:DNA_Lib 5869']
ENCSR914AWT	['bradley-bernstein:Project Element 1444']	ENCFF820DWU	['bradley-bernstein:Rep_DNA_Lib 5868_25_pe_1']	/seq/epiprod/ENCODE/Submissions/Libraries/058/68/bradley-bernstein_Rep_DNA_Lib_5868_25_pe_1.fastq.gz	2016-04-14T01:49:31.830991+00:00	paired-ended	25	1	1	1	['bradley-bernstein:Rep_DNA_Lib 5868']	ENCLB974HCB	['bradley-bernstein:DNA_Lib 5868']
ENCSR914AWT	['bradley-bernstein:Project Element 1444']	ENCFF142OGQ	['bradley-bernstein:Rep_DNA_Lib 5868_25_pe_2']	/seq/epiprod/ENCODE/Submissions/Libraries/058/68/bradley-bernstein_Rep_DNA_Lib_5868_25_pe_2.fastq.gz	2016-04-14T01:52:07.372127+00:00	paired-ended	25	2	1	1	['bradley-bernstein:Rep_DNA_Lib 5868']	ENCLB974HCB	['bradley-bernstein:DNA_Lib 5868']
ENCSR914AWT	['bradley-bernstein:Project Element 1444']	ENCFF112MSI	['bradley-bernstein:Rep_DNA_Lib 5868_76_se']	/seq/epiprod/ENCODE/Submissions/Libraries/058/68/bradley-bernstein_Rep_DNA_Lib_5868_76_se.fastq.gz	2016-04-14T01:55:14.844158+00:00	single-ended	76		1	1	['bradley-bernstein:Rep_DNA_Lib 5868']	ENCLB974HCB	['bradley-bernstein:DNA_Lib 5868']
ENCSR186EAD	['bradley-bernstein:Project Element 850']	ENCFF356CSW	['bradley-bernstein:Rep_DNA_Lib 4487_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/044/87/bradley-bernstein_Rep_DNA_Lib_4487.fastq.gz	2014-12-05T20:36:43.745010+00:00	single-ended	37		1	1	['bradley-bernstein:Rep_DNA_Lib 4487']	ENCLB998KLX	['bradley-bernstein:DNA_Lib 4487']
ENCSR186EAD	['bradley-bernstein:Project Element 850']	ENCFF597WBO	['bradley-bernstein:Rep_DNA_Lib 5788_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/057/88/bradley-bernstein_Rep_DNA_Lib_5788.1.fastq.gz	2014-12-06T05:13:45.406056+00:00	paired-ended	25	1	2	1	['bradley-bernstein:Rep_DNA_Lib 5788']	ENCLB642DOZ	['bradley-bernstein:DNA_Lib 5788']
ENCSR186EAD	['bradley-bernstein:Project Element 850']	ENCFF178PJV	['bradley-bernstein:Rep_DNA_Lib 5788_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/057/88/bradley-bernstein_Rep_DNA_Lib_5788.2.fastq.gz	2014-12-06T05:13:54.765120+00:00	paired-ended	25	2	2	1	['bradley-bernstein:Rep_DNA_Lib 5788']	ENCLB642DOZ	['bradley-bernstein:DNA_Lib 5788']
ENCSR186EAD	['bradley-bernstein:Project Element 850']	ENCFF322ADV	['bradley-bernstein:Rep_DNA_Lib 5788_25_pe_1']	/seq/epiprod/ENCODE/Submissions/Libraries/057/88/bradley-bernstein_Rep_DNA_Lib_5788_25_pe_1.fastq.gz	2016-04-14T12:00:06.292635+00:00	paired-ended	25	1	2	1	['bradley-bernstein:Rep_DNA_Lib 5788']	ENCLB642DOZ	['bradley-bernstein:DNA_Lib 5788']
ENCSR186EAD	['bradley-bernstein:Project Element 850']	ENCFF916CBF	['bradley-bernstein:Rep_DNA_Lib 5788_76_se']	/seq/epiprod/ENCODE/Submissions/Libraries/057/88/bradley-bernstein_Rep_DNA_Lib_5788_76_se.fastq.gz	2016-04-14T12:03:20.105242+00:00	single-ended	76		2	1	['bradley-bernstein:Rep_DNA_Lib 5788']	ENCLB642DOZ	['bradley-bernstein:DNA_Lib 5788']
ENCSR186EAD	['bradley-bernstein:Project Element 850']	ENCFF886VRT	['bradley-bernstein:Rep_DNA_Lib 5788_25_pe_2']	/seq/epiprod/ENCODE/Submissions/Libraries/057/88/bradley-bernstein_Rep_DNA_Lib_5788_25_pe_2.fastq.gz	2016-04-14T12:01:55.921360+00:00	paired-ended	25	2	2	1	['bradley-bernstein:Rep_DNA_Lib 5788']	ENCLB642DOZ	['bradley-bernstein:DNA_Lib 5788']
ENCSR124MTJ	['bradley-bernstein:Project Element 1442']	ENCFF791BPB	['bradley-bernstein:Rep_DNA_Lib 5863_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/058/63/bradley-bernstein_Rep_DNA_Lib_5863.2.fastq.gz	2014-10-27T15:16:47.777579+00:00	paired-ended	25	2	2	1	['bradley-bernstein:Rep_DNA_Lib 5863']	ENCLB133MRM	['bradley-bernstein:DNA_Lib 5863']
ENCSR124MTJ	['bradley-bernstein:Project Element 1442']	ENCFF868TZL	['bradley-bernstein:Rep_DNA_Lib 5857_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/058/57/bradley-bernstein_Rep_DNA_Lib_5857.1.fastq.gz	2014-10-27T19:16:17.136407+00:00	paired-ended	25	1	1	1	['bradley-bernstein:Rep_DNA_Lib 5857']	ENCLB818INI	['bradley-bernstein:DNA_Lib 5857']
ENCSR124MTJ	['bradley-bernstein:Project Element 1442']	ENCFF031NAI	['bradley-bernstein:Rep_DNA_Lib 5863_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/058/63/bradley-bernstein_Rep_DNA_Lib_5863.1.fastq.gz	2014-10-27T15:16:11.073757+00:00	paired-ended	25	1	2	1	['bradley-bernstein:Rep_DNA_Lib 5863']	ENCLB133MRM	['bradley-bernstein:DNA_Lib 5863']
ENCSR124MTJ	['bradley-bernstein:Project Element 1442']	ENCFF836VMA	['bradley-bernstein:Rep_DNA_Lib 5857_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/058/57/bradley-bernstein_Rep_DNA_Lib_5857.2.fastq.gz	2014-10-27T19:15:30.348829+00:00	paired-ended	25	2	1	1	['bradley-bernstein:Rep_DNA_Lib 5857']	ENCLB818INI	['bradley-bernstein:DNA_Lib 5857']
ENCSR124MTJ	['bradley-bernstein:Project Element 1442']	ENCFF861QSA	['bradley-bernstein:Rep_DNA_Lib 5857_25_pe_1']	/seq/epiprod/ENCODE/Submissions/Libraries/058/57/bradley-bernstein_Rep_DNA_Lib_5857_25_pe_1.fastq.gz	2016-04-14T02:52:09.054632+00:00	paired-ended	25	1	1	1	['bradley-bernstein:Rep_DNA_Lib 5857']	ENCLB818INI	['bradley-bernstein:DNA_Lib 5857']
ENCSR124MTJ	['bradley-bernstein:Project Element 1442']	ENCFF765JQD	['bradley-bernstein:Rep_DNA_Lib 5857_25_pe_2']	/seq/epiprod/ENCODE/Submissions/Libraries/058/57/bradley-bernstein_Rep_DNA_Lib_5857_25_pe_2.fastq.gz	2016-04-14T02:53:07.872507+00:00	paired-ended	25	2	1	1	['bradley-bernstein:Rep_DNA_Lib 5857']	ENCLB818INI	['bradley-bernstein:DNA_Lib 5857']
ENCSR124MTJ	['bradley-bernstein:Project Element 1442']	ENCFF103VWU	['bradley-bernstein:Rep_DNA_Lib 5857_76_se']	/seq/epiprod/ENCODE/Submissions/Libraries/058/57/bradley-bernstein_Rep_DNA_Lib_5857_76_se.fastq.gz	2016-04-14T02:54:04.652859+00:00	single-ended	76		1	1	['bradley-bernstein:Rep_DNA_Lib 5857']	ENCLB818INI	['bradley-bernstein:DNA_Lib 5857']
ENCSR787YMV	['bradley-bernstein:Project Element 987']	ENCFF187XAN	['bradley-bernstein:Rep_DNA_Lib 3124_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/031/24/bradley-bernstein_Rep_DNA_Lib_3124.fastq.gz	2015-02-20T03:26:38.889198+00:00	single-ended	36		1	1	['bradley-bernstein:Rep_DNA_Lib 3124']	ENCLB009MTK	['bradley-bernstein:DNA_Lib 3124']
ENCSR787YMV	['bradley-bernstein:Project Element 987']	ENCFF452SFO	['bradley-bernstein:Rep_DNA_Lib 5042_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/050/42/bradley-bernstein_Rep_DNA_Lib_5042.fastq.gz	2015-02-20T03:46:47.210395+00:00	single-ended	36		2	1	['bradley-bernstein:Rep_DNA_Lib 5042']	ENCLB587HVY	['bradley-bernstein:DNA_Lib 5042']
ENCSR689ICI	['bradley-bernstein:Project Element 985']	ENCFF359FCM	['bradley-bernstein:Rep_DNA_Lib 3838_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/038/38/bradley-bernstein_Rep_DNA_Lib_3838.fastq.gz	2015-02-20T03:08:48.142486+00:00	single-ended	36		1	1	['bradley-bernstein:Rep_DNA_Lib 3838']	ENCLB784ZGZ	['bradley-bernstein:DNA_Lib 3838']
ENCSR689ICI	['bradley-bernstein:Project Element 985']	ENCFF826JDD	['bradley-bernstein:Rep_DNA_Lib 5070_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/050/70/bradley-bernstein_Rep_DNA_Lib_5070.fastq.gz	2015-02-20T03:57:33.009423+00:00	single-ended	36		2	1	['bradley-bernstein:Rep_DNA_Lib 5070']	ENCLB929VWI	['bradley-bernstein:DNA_Lib 5070']
ENCSR433PUR	['bradley-bernstein:Project Element 982']	ENCFF997FJO	['bradley-bernstein:Rep_DNA_Lib 3832_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/038/32/bradley-bernstein_Rep_DNA_Lib_3832.fastq.gz	2015-02-20T03:23:00.401334+00:00	single-ended	36		1	1	['bradley-bernstein:Rep_DNA_Lib 3832']	ENCLB425AMB	['bradley-bernstein:DNA_Lib 3832']
ENCSR433PUR	['bradley-bernstein:Project Element 982']	ENCFF300ISE	['bradley-bernstein:Rep_DNA_Lib 5043_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/050/43/bradley-bernstein_Rep_DNA_Lib_5043.fastq.gz	2015-02-20T03:51:23.468112+00:00	single-ended	36		2	1	['bradley-bernstein:Rep_DNA_Lib 5043']	ENCLB382PBQ	['bradley-bernstein:DNA_Lib 5043']
ENCSR829UDX	['bradley-bernstein:Project Element 983']	ENCFF603MTX	['bradley-bernstein:Rep_DNA_Lib 3105_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/031/05/bradley-bernstein_Rep_DNA_Lib_3105.fastq.gz	2015-02-20T03:04:16.341710+00:00	single-ended	36		1	1	['bradley-bernstein:Rep_DNA_Lib 3105']	ENCLB133LOH	['bradley-bernstein:DNA_Lib 3105']
ENCSR829UDX	['bradley-bernstein:Project Element 983']	ENCFF502JKQ	['bradley-bernstein:Rep_DNA_Lib 6062_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/060/62/bradley-bernstein_Rep_DNA_Lib_6062.1.fastq.gz	2015-12-22T15:36:20.526258+00:00	paired-ended	30	1	2	1	['bradley-bernstein:Rep_DNA_Lib 6062']	ENCLB175WZV	['bradley-bernstein:DNA_Lib 6062']
ENCSR829UDX	['bradley-bernstein:Project Element 983']	ENCFF472HSB	['bradley-bernstein:Rep_DNA_Lib 6062_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/060/62/bradley-bernstein_Rep_DNA_Lib_6062.2.fastq.gz	2015-12-22T15:36:37.418207+00:00	paired-ended	30	2	2	1	['bradley-bernstein:Rep_DNA_Lib 6062']	ENCLB175WZV	['bradley-bernstein:DNA_Lib 6062']
ENCSR829UDX	['bradley-bernstein:Project Element 983']	ENCFF528SMK	['bradley-bernstein:Rep_DNA_Lib 6062_76_se']	/seq/epiprod/ENCODE/Submissions/Libraries/060/62/bradley-bernstein_Rep_DNA_Lib_6062_76_se.fastq.gz	2016-04-14T12:43:23.471962+00:00	single-ended	76		2	1	['bradley-bernstein:Rep_DNA_Lib 6062']	ENCLB175WZV	['bradley-bernstein:DNA_Lib 6062']
ENCSR829UDX	['bradley-bernstein:Project Element 983']	ENCFF415TKU	['bradley-bernstein:Rep_DNA_Lib 6062_30_pe_1']	/seq/epiprod/ENCODE/Submissions/Libraries/060/62/bradley-bernstein_Rep_DNA_Lib_6062_30_pe_1.fastq.gz	2016-04-14T12:40:17.088514+00:00	paired-ended	30	1	2	1	['bradley-bernstein:Rep_DNA_Lib 6062']	ENCLB175WZV	['bradley-bernstein:DNA_Lib 6062']
ENCSR829UDX	['bradley-bernstein:Project Element 983']	ENCFF068YPN	['bradley-bernstein:Rep_DNA_Lib 6062_30_pe_2']	/seq/epiprod/ENCODE/Submissions/Libraries/060/62/bradley-bernstein_Rep_DNA_Lib_6062_30_pe_2.fastq.gz	2016-04-14T12:41:28.406718+00:00	paired-ended	30	2	2	1	['bradley-bernstein:Rep_DNA_Lib 6062']	ENCLB175WZV	['bradley-bernstein:DNA_Lib 6062']
ENCSR922FLS	['bradley-bernstein:Project Element 1440']	ENCFF210VLR	['bradley-bernstein:Rep_DNA_Lib 5894_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/058/94/bradley-bernstein_Rep_DNA_Lib_5894.1.fastq.gz	2014-10-24T16:53:43.683849+00:00	paired-ended	25	1	2	1	['bradley-bernstein:Rep_DNA_Lib 5894']	ENCLB282SXE	['bradley-bernstein:DNA_Lib 5894']
ENCSR922FLS	['bradley-bernstein:Project Element 1440']	ENCFF057GZE	['bradley-bernstein:Rep_DNA_Lib 5894_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/058/94/bradley-bernstein_Rep_DNA_Lib_5894.2.fastq.gz	2014-10-24T16:52:49.507873+00:00	paired-ended	25	2	2	1	['bradley-bernstein:Rep_DNA_Lib 5894']	ENCLB282SXE	['bradley-bernstein:DNA_Lib 5894']
ENCSR922FLS	['bradley-bernstein:Project Element 1440']	ENCFF445UEI	['bradley-bernstein:Rep_DNA_Lib 5895_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/058/95/bradley-bernstein_Rep_DNA_Lib_5895.1.fastq.gz	2014-10-24T17:26:28.653708+00:00	paired-ended	25	1	1	1	['bradley-bernstein:Rep_DNA_Lib 5895']	ENCLB305UEH	['bradley-bernstein:DNA_Lib 5895']
ENCSR922FLS	['bradley-bernstein:Project Element 1440']	ENCFF141YIN	['bradley-bernstein:Rep_DNA_Lib 5895_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/058/95/bradley-bernstein_Rep_DNA_Lib_5895.2.fastq.gz	2014-10-24T17:25:36.024526+00:00	paired-ended	25	2	1	1	['bradley-bernstein:Rep_DNA_Lib 5895']	ENCLB305UEH	['bradley-bernstein:DNA_Lib 5895']
ENCSR328AVV	['bradley-bernstein:Project Element 1449']	ENCFF561QWR	['bradley-bernstein:Rep_DNA_Lib 6317_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/063/17/bradley-bernstein_Rep_DNA_Lib_6317.1.fastq.gz	2015-12-10T18:40:20.982239+00:00	paired-ended	76	1	2	1	['bradley-bernstein:Rep_DNA_Lib 6317']	ENCLB580GXU	['bradley-bernstein:DNA_Lib 6317']
ENCSR328AVV	['bradley-bernstein:Project Element 1449']	ENCFF589ZAX	['bradley-bernstein:Rep_DNA_Lib 6313_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/063/13/bradley-bernstein_Rep_DNA_Lib_6313.1.fastq.gz	2015-12-10T18:41:55.720560+00:00	paired-ended	76	1	1	1	['bradley-bernstein:Rep_DNA_Lib 6313']	ENCLB240RDY	['bradley-bernstein:DNA_Lib 6313']
ENCSR328AVV	['bradley-bernstein:Project Element 1449']	ENCFF579CCX	['bradley-bernstein:Rep_DNA_Lib 6313_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/063/13/bradley-bernstein_Rep_DNA_Lib_6313.2.fastq.gz	2015-12-11T17:03:31.095197+00:00	paired-ended	76	2	1	1	['bradley-bernstein:Rep_DNA_Lib 6313']	ENCLB240RDY	['bradley-bernstein:DNA_Lib 6313']
ENCSR328AVV	['bradley-bernstein:Project Element 1449']	ENCFF574ZEZ	['bradley-bernstein:Rep_DNA_Lib 6317_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/063/17/bradley-bernstein_Rep_DNA_Lib_6317.2.fastq.gz	2015-12-11T17:06:17.403306+00:00	paired-ended	76	2	2	1	['bradley-bernstein:Rep_DNA_Lib 6317']	ENCLB580GXU	['bradley-bernstein:DNA_Lib 6317']
ENCSR131FFJ	['bradley-bernstein:Project Element 1453']	ENCFF567HEJ	['bradley-bernstein:Rep_DNA_Lib 6321_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/063/21/bradley-bernstein_Rep_DNA_Lib_6321.1.fastq.gz	2015-12-10T18:45:00.063450+00:00	paired-ended	76	1	2	1	['bradley-bernstein:Rep_DNA_Lib 6321']	ENCLB648QFH	['bradley-bernstein:DNA_Lib 6321']
ENCSR131FFJ	['bradley-bernstein:Project Element 1453']	ENCFF906TMX	['bradley-bernstein:Rep_DNA_Lib 6321_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/063/21/bradley-bernstein_Rep_DNA_Lib_6321.2.fastq.gz	2015-12-11T17:10:12.882829+00:00	paired-ended	76	2	2	1	['bradley-bernstein:Rep_DNA_Lib 6321']	ENCLB648QFH	['bradley-bernstein:DNA_Lib 6321']
ENCSR131FFJ	['bradley-bernstein:Project Element 1453']	ENCFF137ISZ	['bradley-bernstein:Rep_DNA_Lib 6316_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/063/16/bradley-bernstein_Rep_DNA_Lib_6316.1.fastq.gz	2015-12-11T17:00:58.734129+00:00	paired-ended	76	1	1	1	['bradley-bernstein:Rep_DNA_Lib 6316']	ENCLB413FIB	['bradley-bernstein:DNA_Lib 6316']
ENCSR131FFJ	['bradley-bernstein:Project Element 1453']	ENCFF045UTX	['bradley-bernstein:Rep_DNA_Lib 6316_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/063/16/bradley-bernstein_Rep_DNA_Lib_6316.2.fastq.gz	2016-01-20T16:03:02.979672+00:00	paired-ended	76	2	1	1	['bradley-bernstein:Rep_DNA_Lib 6316']	ENCLB413FIB	['bradley-bernstein:DNA_Lib 6316']
ENCSR562MOC	['bradley-bernstein:Project Element 1445']	ENCFF528MEA	['bradley-bernstein:Rep_DNA_Lib 5873_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/058/73/bradley-bernstein_Rep_DNA_Lib_5873.1.fastq.gz	2014-10-27T05:27:05.574019+00:00	paired-ended	25	1	1	1	['bradley-bernstein:Rep_DNA_Lib 5873']	ENCLB252EHD	['bradley-bernstein:DNA_Lib 5873']
ENCSR562MOC	['bradley-bernstein:Project Element 1445']	ENCFF943ZQD	['bradley-bernstein:Rep_DNA_Lib 5873_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/058/73/bradley-bernstein_Rep_DNA_Lib_5873.2.fastq.gz	2014-10-27T05:26:30.128481+00:00	paired-ended	25	2	1	1	['bradley-bernstein:Rep_DNA_Lib 5873']	ENCLB252EHD	['bradley-bernstein:DNA_Lib 5873']
ENCSR562MOC	['bradley-bernstein:Project Element 1445']	ENCFF252EZP	['bradley-bernstein:Rep_DNA_Lib 5877_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/058/77/bradley-bernstein_Rep_DNA_Lib_5877.2.fastq.gz	2014-10-27T05:18:10.219401+00:00	paired-ended	25	2	2	1	['bradley-bernstein:Rep_DNA_Lib 5877']	ENCLB944QRT	['bradley-bernstein:DNA_Lib 5877']
ENCSR562MOC	['bradley-bernstein:Project Element 1445']	ENCFF530LXK	['bradley-bernstein:Rep_DNA_Lib 5877_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/058/77/bradley-bernstein_Rep_DNA_Lib_5877.1.fastq.gz	2014-10-27T05:18:45.586865+00:00	paired-ended	25	1	2	1	['bradley-bernstein:Rep_DNA_Lib 5877']	ENCLB944QRT	['bradley-bernstein:DNA_Lib 5877']
ENCSR562MOC	['bradley-bernstein:Project Element 1445']	ENCFF083PED	['bradley-bernstein:Rep_DNA_Lib 5877_25_pe_2']	/seq/epiprod/ENCODE/Submissions/Libraries/058/77/bradley-bernstein_Rep_DNA_Lib_5877_25_pe_2.fastq.gz	2016-04-14T02:02:26.188751+00:00	paired-ended	25	2	2	1	['bradley-bernstein:Rep_DNA_Lib 5877']	ENCLB944QRT	['bradley-bernstein:DNA_Lib 5877']
ENCSR562MOC	['bradley-bernstein:Project Element 1445']	ENCFF925DDM	['bradley-bernstein:Rep_DNA_Lib 5877_76_se']	/seq/epiprod/ENCODE/Submissions/Libraries/058/77/bradley-bernstein_Rep_DNA_Lib_5877_76_se.fastq.gz	2016-04-14T02:04:53.833137+00:00	single-ended	76		2	1	['bradley-bernstein:Rep_DNA_Lib 5877']	ENCLB944QRT	['bradley-bernstein:DNA_Lib 5877']
ENCSR562MOC	['bradley-bernstein:Project Element 1445']	ENCFF035EIZ	['bradley-bernstein:Rep_DNA_Lib 5877_25_pe_1']	/seq/epiprod/ENCODE/Submissions/Libraries/058/77/bradley-bernstein_Rep_DNA_Lib_5877_25_pe_1.fastq.gz	2016-04-14T02:00:05.076417+00:00	paired-ended	25	1	2	1	['bradley-bernstein:Rep_DNA_Lib 5877']	ENCLB944QRT	['bradley-bernstein:DNA_Lib 5877']
ENCSR562MOC	['bradley-bernstein:Project Element 1445']	ENCFF270JKL	['bradley-bernstein:Rep_DNA_Lib 5873_76_se']	/seq/epiprod/ENCODE/Submissions/Libraries/058/73/bradley-bernstein_Rep_DNA_Lib_5873_76_se.fastq.gz	2016-04-14T13:07:55.883723+00:00	single-ended	76		1	1	['bradley-bernstein:Rep_DNA_Lib 5873']	ENCLB252EHD	['bradley-bernstein:DNA_Lib 5873']
ENCSR562MOC	['bradley-bernstein:Project Element 1445']	ENCFF951QGF	['bradley-bernstein:Rep_DNA_Lib 5873_25_pe_1']	/seq/epiprod/ENCODE/Submissions/Libraries/058/73/bradley-bernstein_Rep_DNA_Lib_5873_25_pe_1.fastq.gz	2016-04-14T13:05:29.688572+00:00	paired-ended	25	1	1	1	['bradley-bernstein:Rep_DNA_Lib 5873']	ENCLB252EHD	['bradley-bernstein:DNA_Lib 5873']
ENCSR562MOC	['bradley-bernstein:Project Element 1445']	ENCFF555MRJ	['bradley-bernstein:Rep_DNA_Lib 5873_25_pe_2']	/seq/epiprod/ENCODE/Submissions/Libraries/058/73/bradley-bernstein_Rep_DNA_Lib_5873_25_pe_2.fastq.gz	2016-04-14T13:06:45.711377+00:00	paired-ended	25	2	1	1	['bradley-bernstein:Rep_DNA_Lib 5873']	ENCLB252EHD	['bradley-bernstein:DNA_Lib 5873']
ENCSR900AQX	['bradley-bernstein:Project Element 1451']	ENCFF983QIJ	['bradley-bernstein:Rep_DNA_Lib 6318_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/063/18/bradley-bernstein_Rep_DNA_Lib_6318.1.fastq.gz	2015-12-11T16:01:37.075113+00:00	paired-ended	76	1	2	1	['bradley-bernstein:Rep_DNA_Lib 6318']	ENCLB412CNU	['bradley-bernstein:DNA_Lib 6318']
ENCSR900AQX	['bradley-bernstein:Project Element 1451']	ENCFF130RLD	['bradley-bernstein:Rep_DNA_Lib 6312_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/063/12/bradley-bernstein_Rep_DNA_Lib_6312.1.fastq.gz	2015-12-11T16:57:28.615239+00:00	paired-ended	76	1	1	1	['bradley-bernstein:Rep_DNA_Lib 6312']	ENCLB566SOP	['bradley-bernstein:DNA_Lib 6312']
ENCSR900AQX	['bradley-bernstein:Project Element 1451']	ENCFF765OYS	['bradley-bernstein:Rep_DNA_Lib 6318_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/063/18/bradley-bernstein_Rep_DNA_Lib_6318.2.fastq.gz	2016-01-20T16:04:28.910950+00:00	paired-ended	76	2	2	1	['bradley-bernstein:Rep_DNA_Lib 6318']	ENCLB412CNU	['bradley-bernstein:DNA_Lib 6318']
ENCSR900AQX	['bradley-bernstein:Project Element 1451']	ENCFF849WHT	['bradley-bernstein:Rep_DNA_Lib 6312_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/063/12/bradley-bernstein_Rep_DNA_Lib_6312.2.fastq.gz	2016-01-20T17:24:44.535628+00:00	paired-ended	76	2	1	1	['bradley-bernstein:Rep_DNA_Lib 6312']	ENCLB566SOP	['bradley-bernstein:DNA_Lib 6312']
ENCSR866KFY	['bradley-bernstein:Project Element 1447']	ENCFF242DZM	['bradley-bernstein:Rep_DNA_Lib 5865_PE_1_replacement']	/seq/epiprod/ENCODE/Submissions/Libraries/058/65/bradley-bernstein_Rep_DNA_Lib_5865.1.fastq.gz	2016-02-24T03:12:36.112164+00:00	paired-ended	30	1	2	1	['bradley-bernstein:Rep_DNA_Lib 5865']	ENCLB670CHL	['bradley-bernstein:DNA_Lib 5865']
ENCSR866KFY	['bradley-bernstein:Project Element 1447']	ENCFF944YBB	['bradley-bernstein:Rep_DNA_Lib 5859_PE_2_replacement']	/seq/epiprod/ENCODE/Submissions/Libraries/058/59/bradley-bernstein_Rep_DNA_Lib_5859.2.fastq.gz	2016-02-24T04:45:14.766499+00:00	paired-ended	25	2	1	1	['bradley-bernstein:Rep_DNA_Lib 5859']	ENCLB866EZN	['bradley-bernstein:DNA_Lib 5859']
